NLSituationNumber,DateFileStart,DateFileEnd,TimeFileStart,TimeFileEnd,FileSeverity,AvgLength,FileDuration,HectometerHead,HectometerTail,RouteNumber,HectometerDirection,HeadSegmentFrom,HeadSegmentTo,TrajectoryFrom,TrajectoryTo,CauseGroundDetail,Hour,Station,Date,WindDirection,WindSpeedAvg,WindSpeed,WindGust,Temperature,MinTemp10cm,DewPoint,SunshineDuration,GlobalRadiation,PrecipitationDuration,PrecipitationAmount,AirPressure,Visibility,CloudCover,Humidity,Weather,WeatherCode,Fog,Rain,Snow,Thunder,IceFormation,WayOfTraffic
3645253.0,2023-07-12,2023-07-12,17:41:29,17:55:03,33085,2439000,13.567,169.2,167.1,2.0,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,TrafficJams,17:00:00,370,2023-12-07,280,40,40,60,208,     ,117,2,89,0,0,10132,81,7,56,     ,5,0,0,0,0,0,home
3645368.0,2023-07-12,2023-07-12,18:06:28,18:08:00,3527,2300000,1.533,163.1,160.8,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,18:00:00,370,2023-12-07,240,40,40,70,206,203,119,4,73,0,0,10130,81,4,57,1,7,0,0,0,0,0,home
3645934.0,2023-07-13,2023-07-13,14:21:28,14:26:00,10027,2212000,4.533,162.9,165.2,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,220,60,60,90,203,     ,126,0,99,0,0,10178,80,8,61,     ,5,0,0,0,0,0,client
3645925.0,2023-07-13,2023-07-13,14:10:27,14:14:00,7810,2200000,3.55,164.4,166.6,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,220,60,60,90,203,     ,126,0,99,0,0,10178,80,8,61,     ,5,0,0,0,0,0,client
3645928.0,2023-07-13,2023-07-13,14:14:28,14:16:00,3987,2600000,1.533,164.7,167.3,2.0,aflopend,Leenderheide,De Hogt,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,220,60,60,90,203,     ,126,0,99,0,0,10178,80,8,61,     ,5,0,0,0,0,0,client
3645939.0,2023-07-13,2023-07-13,14:23:28,14:25:00,3373,2200000,1.533,143.0,156.0,2.0,aflopend,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,TrafficJams,14:00:00,370,,220,60,60,90,203,     ,126,0,99,0,0,10178,80,8,61,     ,5,0,0,0,0,0,client
3645944.0,2023-07-13,2023-07-13,14:25:28,14:28:00,5517,2178000,2.533,143.1,156.0,2.0,aflopend,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,TrafficJams,14:00:00,370,,220,60,60,90,203,     ,126,0,99,0,0,10178,80,8,61,     ,5,0,0,0,0,0,client
3645946.0,2023-07-13,2023-07-13,14:26:28,14:35:01,23922,2798000,8.55,164.2,166.4,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,220,60,60,90,203,     ,126,0,99,0,0,10178,80,8,61,     ,5,0,0,0,0,0,client
3645964.0,2023-07-13,2023-07-13,14:39:28,14:41:00,3220,2100000,1.533,164.4,166.5,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,220,60,60,90,203,     ,126,0,99,0,0,10178,80,8,61,     ,5,0,0,0,0,0,client
3646002.0,2023-07-13,2023-07-13,15:03:28,15:55:28,141673,2724000,52.0,166.3,168.4,2.0,aflopend,Leenderheide,De Hogt,Maastricht,Eindhoven,Accidents,15:00:00,370,,220,60,60,90,202,     ,129,2,127,0,0,10179,81,7,63,     ,5,0,0,0,0,0,client
3646114.0,2023-07-13,2023-07-13,15:43:28,16:06:00,65785,2919000,22.533,177.1,174.3,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,220,60,60,90,202,     ,129,2,127,0,0,10179,81,7,63,     ,5,0,0,0,0,0,home
3646115.0,2023-07-13,2023-07-13,15:43:28,15:46:02,5297,2064000,2.567,158.2,156.1,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,220,60,60,90,202,     ,129,2,127,0,0,10179,81,7,63,     ,5,0,0,0,0,0,home
3646085.0,2023-07-13,2023-07-13,15:37:29,15:43:00,14018,2541000,5.517,178.0,175.6,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,220,60,60,90,202,     ,129,2,127,0,0,10179,81,7,63,     ,5,0,0,0,0,0,home
3646089.0,2023-07-13,2023-07-13,15:38:28,15:43:00,9815,2165000,4.533,158.1,156.0,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,220,60,60,90,202,     ,129,2,127,0,0,10179,81,7,63,     ,5,0,0,0,0,0,home
3646060.0,2023-07-13,2023-07-13,15:28:28,15:35:03,20172,3064000,6.583,161.2,157.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,220,60,60,90,202,     ,129,2,127,0,0,10179,81,7,63,     ,5,0,0,0,0,0,home
3646064.0,2023-07-13,2023-07-13,15:30:28,15:35:03,9927,2166000,4.583,178.0,175.9,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,220,60,60,90,202,     ,129,2,127,0,0,10179,81,7,63,     ,5,0,0,0,0,0,home
3646358.0,2023-07-13,2023-07-13,16:23:29,17:29:00,260863,3982000,65.517,177.3,173.4,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,240,50,40,80,202,     ,119,2,98,0,0,10178,82,8,59,     ,5,0,0,0,0,0,home
3646246.0,2023-07-13,2023-07-13,16:06:29,16:23:00,54635,3308000,16.517,178.0,174.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,240,50,40,80,202,     ,119,2,98,0,0,10178,82,8,59,     ,5,0,0,0,0,0,home
3646247.0,2023-07-13,2023-07-13,16:06:29,16:56:18,194920,3913000,49.817,169.1,167.0,2.0,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,Vehicle Issues,16:00:00,370,,240,50,40,80,202,     ,119,2,98,0,0,10178,82,8,59,     ,5,0,0,0,0,0,home
3646492.0,2023-07-13,2023-07-13,16:43:29,16:58:00,39393,2714000,14.517,163.6,161.5,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,240,50,40,80,202,     ,119,2,98,0,0,10178,82,8,59,     ,5,0,0,0,0,0,home
3646953.0,2023-07-13,2023-07-13,17:49:29,17:53:00,9895,2814000,3.517,160.3,157.3,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,home
3646859.0,2023-07-13,2023-07-13,17:35:30,17:37:00,3900,2600000,1.5,121.9,124.5,2.0,aflopend,Vught,Vught,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,client
3646967.0,2023-07-13,2023-07-13,17:52:29,17:55:04,5587,2163000,2.583,177.1,174.9,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,home
3646802.0,2023-07-13,2023-07-13,17:29:30,17:32:00,7495,2998000,2.5,177.2,174.3,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,home
3646887.0,2023-07-13,2023-07-13,17:39:30,17:41:02,3527,2300000,1.533,159.7,157.4,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,home
3646730.0,2023-07-13,2023-07-13,17:19:30,17:28:00,24328,2862000,8.5,121.6,123.9,2.0,aflopend,Vught,Vught,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,client
3646668.0,2023-07-13,2023-07-13,17:10:29,17:17:00,17162,2634000,6.517,119.2,122.3,2.0,aflopend,Vught,Sint-Michielsgestel,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,client
3646838.0,2023-07-13,2023-07-13,17:33:29,17:35:03,3447,2200000,1.567,121.6,123.8,2.0,aflopend,Vught,Vught,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,client
3646930.0,2023-07-13,2023-07-13,17:45:29,17:52:00,17697,2716000,6.517,177.5,174.7,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,home
3646839.0,2023-07-13,2023-07-13,17:33:29,17:42:00,21708,2549000,8.517,178.6,175.2,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,220,50,50,70,193,     ,129,1,55,0,0,10179,80,8,66,     ,5,0,0,0,0,0,home
3647002.0,2023-07-13,2023-07-13,18:00:29,18:03:00,5860,2328000,2.517,158.7,156.3,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,18:00:00,370,,200,40,30,70,187,188,131,4,52,0,0,10179,80,6,69,     ,5,0,0,0,0,0,home
3647988.0,2023-07-14,2023-07-14,14:25:28,14:27:00,4907,3200000,1.533,164.4,167.6,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,client
3647936.0,2023-07-14,2023-07-14,14:14:29,14:16:00,4550,3000000,1.517,180.3,177.3,2.0,oplopend,Leende,Maarheeze,Eindhoven,Maastricht,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,home
3647942.0,2023-07-14,2023-07-14,14:15:28,14:22:00,23725,3631000,6.533,177.5,180.6,2.0,aflopend,Leende,Valkenswaard,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,client
3648158.0,2023-07-14,2023-07-14,14:55:28,15:05:06,33293,3456000,9.633,161.1,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,home
3648169.0,2023-07-14,2023-07-14,14:58:28,15:09:00,28172,2675000,10.533,164.1,166.4,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,client
3647903.0,2023-07-14,2023-07-14,14:05:28,14:25:06,68137,3470000,19.633,163.6,168.8,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,client
3648044.0,2023-07-14,2023-07-14,14:36:28,14:53:00,44805,2710000,16.533,164.4,166.6,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,client
3647907.0,2023-07-14,2023-07-14,14:06:28,14:08:00,3373,2200000,1.533,174.7,176.9,2.0,aflopend,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,client
3647977.0,2023-07-14,2023-07-14,14:23:28,14:35:03,32242,2783000,11.583,179.2,182.7,2.0,aflopend,Maarheeze,Leende,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,client
3648124.0,2023-07-14,2023-07-14,14:50:28,14:53:00,5320,2100000,2.533,158.1,156.0,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,home
3648128.0,2023-07-14,2023-07-14,14:51:28,15:18:01,78083,2941000,26.55,176.3,178.6,2.0,aflopend,Leende,Valkenswaard,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,140,30,40,70,252,     ,115,2,174,0,0,10115,80,8,42,     ,5,0,0,0,0,0,client
3648349.0,2023-07-14,2023-07-14,15:25:29,15:27:00,4702,3100000,1.517,183.9,180.8,2.0,oplopend,Maarheeze,Budel,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,home
3648357.0,2023-07-14,2023-07-14,15:26:29,15:28:00,3488,2300000,1.517,164.2,161.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,home
3648218.0,2023-07-14,2023-07-14,15:07:28,15:16:04,20853,2425000,8.6,158.1,156.0,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,home
3648287.0,2023-07-14,2023-07-14,15:17:29,15:24:00,20220,3103000,6.517,160.8,156.5,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,home
3648300.0,2023-07-14,2023-07-14,15:19:29,15:33:00,34262,2535000,13.517,164.2,166.3,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,client
3648374.0,2023-07-14,2023-07-14,15:28:28,15:31:01,5725,2245000,2.55,163.6,161.3,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,home
3648235.0,2023-07-14,2023-07-14,15:09:29,15:13:00,8152,2318000,3.517,164.4,166.5,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,client
3648312.0,2023-07-14,2023-07-14,15:20:29,15:22:00,3033,2000000,1.517,183.2,181.2,2.0,oplopend,Maarheeze,Budel,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,home
3648383.0,2023-07-14,2023-07-14,15:29:29,15:35:04,12175,2181000,5.583,182.5,180.3,2.0,oplopend,Leende,Maarheeze,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,home
3648512.0,2023-07-14,2023-07-14,15:49:29,16:34:00,110447,2481000,44.517,158.1,156.1,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,home
3648250.0,2023-07-14,2023-07-14,15:11:28,15:14:00,5153,2034000,2.533,163.5,161.5,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,home
3648521.0,2023-07-14,2023-07-14,15:50:28,15:54:00,8560,2423000,3.533,164.3,166.6,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,15:00:00,370,,170,40,50,80,249,     ,113,1,114,0,0,10104,81,8,42,     ,5,0,0,0,0,0,client
3648916.0,2023-07-14,2023-07-14,17:06:29,17:08:00,4095,2700000,1.517,162.6,159.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,150,30,40,60,263,     ,107,3,92,0,0,10081,82,8,37,     ,5,0,0,0,0,0,home
3648920.0,2023-07-14,2023-07-14,17:08:29,17:11:02,6542,2565000,2.55,160.1,157.5,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,150,30,40,60,263,     ,107,3,92,0,0,10081,82,8,37,     ,5,0,0,0,0,0,home
3649004.0,2023-07-14,2023-07-14,17:31:29,17:34:00,5897,2343000,2.517,162.1,159.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,150,30,40,60,263,     ,107,3,92,0,0,10081,82,8,37,     ,5,0,0,0,0,0,home
3649017.0,2023-07-14,2023-07-14,17:34:29,17:36:05,3520,2200000,1.6,159.7,157.5,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,150,30,40,60,263,     ,107,3,92,0,0,10081,82,8,37,     ,5,0,0,0,0,0,home
3650713.0,2023-07-17,2023-07-17,14:06:28,14:22:00,56602,3644000,15.533,178.5,174.2,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,home
3650722.0,2023-07-17,2023-07-17,14:14:27,14:17:00,11770,4616000,2.55,164.4,168.9,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,client
3650726.0,2023-07-17,2023-07-17,14:18:27,14:20:01,7520,4800000,1.567,164.4,169.2,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,client
3650728.0,2023-07-17,2023-07-17,14:19:28,14:54:00,131732,3815000,34.533,173.5,176.2,2.0,aflopend,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,client
3650731.0,2023-07-17,2023-07-17,14:20:28,14:30:01,27617,2892000,9.55,164.0,168.2,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,client
3650735.0,2023-07-17,2023-07-17,14:23:27,14:32:00,21615,2528000,8.55,161.2,159.0,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,home
3650756.0,2023-07-17,2023-07-17,14:37:28,14:40:00,5727,2261000,2.533,162.7,165.0,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,client
3650761.0,2023-07-17,2023-07-17,14:40:27,14:42:00,3410,2200000,1.55,158.2,156.0,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,home
3650769.0,2023-07-17,2023-07-17,14:45:28,14:55:26,25562,2565000,9.967,164.1,166.2,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,client
3650783.0,2023-07-17,2023-07-17,14:54:28,15:02:00,26072,3461000,7.533,179.5,184.7,2.0,aflopend,Maarheeze,Leende,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,client
3650788.0,2023-07-17,2023-07-17,14:57:27,15:08:00,31930,3027000,10.55,164.4,167.0,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,client
3650704.0,2023-07-17,2023-07-17,14:01:28,14:05:01,7855,2213000,3.55,179.5,181.6,2.0,aflopend,Maarheeze,Leende,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,290,60,60,120,156,     ,122,2,112,2,24,10198,56,8,80,92,7,0,1,0,1,0,client
3650843.0,2023-07-17,2023-07-17,15:31:28,15:35:02,8353,2342000,3.567,164.5,166.7,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,15:00:00,370,,180,20,30,100,168,     ,151,2,65,5,6,10202,70,8,89,81,7,0,1,0,1,0,client
3650920.0,2023-07-17,2023-07-17,15:56:28,16:22:00,88935,3483000,25.533,161.3,165.1,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,15:00:00,370,,180,20,30,100,168,     ,151,2,65,5,6,10202,70,8,89,81,7,0,1,0,1,0,client
3650868.0,2023-07-17,2023-07-17,15:40:28,15:42:00,3067,2000000,1.533,164.4,166.4,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,15:00:00,370,,180,20,30,100,168,     ,151,2,65,5,6,10202,70,8,89,81,7,0,1,0,1,0,client
3650873.0,2023-07-17,2023-07-17,15:42:28,15:44:00,3373,2200000,1.533,164.3,166.5,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,15:00:00,370,,180,20,30,100,168,     ,151,2,65,5,6,10202,70,8,89,81,7,0,1,0,1,0,client
3650805.0,2023-07-17,2023-07-17,15:08:28,15:24:00,45512,2930000,15.533,164.0,166.0,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,15:00:00,370,,180,20,30,100,168,     ,151,2,65,5,6,10202,70,8,89,81,7,0,1,0,1,0,client
3650977.0,2023-07-17,2023-07-17,16:05:29,16:07:00,3488,2300000,1.517,158.2,155.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,230,30,40,50,194,     ,152,3,114,0,-1,10201,74,5,76,23,7,0,1,0,0,0,home
3651149.0,2023-07-17,2023-07-17,16:42:28,16:56:00,36195,2675000,13.533,176.2,178.8,2.0,aflopend,Leende,Valkenswaard,Maastricht,Eindhoven,TrafficJams,16:00:00,370,,230,30,40,50,194,     ,152,3,114,0,-1,10201,74,5,76,23,7,0,1,0,0,0,client
3651085.0,2023-07-17,2023-07-17,16:26:28,16:36:00,26847,2816000,9.533,160.8,157.8,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,230,30,40,50,194,     ,152,3,114,0,-1,10201,74,5,76,23,7,0,1,0,0,0,home
3651165.0,2023-07-17,2023-07-17,16:45:29,16:47:00,3033,2000000,1.517,164.2,162.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,230,30,40,50,194,     ,152,3,114,0,-1,10201,74,5,76,23,7,0,1,0,0,0,home
3651003.0,2023-07-17,2023-07-17,16:09:28,16:12:00,10798,4262000,2.533,160.6,156.3,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,230,30,40,50,194,     ,152,3,114,0,-1,10201,74,5,76,23,7,0,1,0,0,0,home
3651181.0,2023-07-17,2023-07-17,16:48:29,17:28:00,147625,3736000,39.517,162.4,160.3,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,230,30,40,50,194,     ,152,3,114,0,-1,10201,74,5,76,23,7,0,1,0,0,0,home
3651130.0,2023-07-17,2023-07-17,16:38:29,16:54:00,39430,2541000,15.517,158.0,155.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,230,30,40,50,194,     ,152,3,114,0,-1,10201,74,5,76,23,7,0,1,0,0,0,home
3651214.0,2023-07-17,2023-07-17,16:56:29,16:59:00,5630,2237000,2.517,179.5,181.7,2.0,aflopend,Maarheeze,Leende,Maastricht,Eindhoven,TrafficJams,16:00:00,370,,230,30,40,50,194,     ,152,3,114,0,-1,10201,74,5,76,23,7,0,1,0,0,0,client
3651058.0,2023-07-17,2023-07-17,16:21:28,16:23:00,3373,2200000,1.533,162.8,160.6,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,16:00:00,370,,230,30,40,50,194,     ,152,3,114,0,-1,10201,74,5,76,23,7,0,1,0,0,0,home
3651406.0,2023-07-17,2023-07-17,17:45:29,18:04:00,67483,3644000,18.517,180.3,177.2,2.0,oplopend,Leende,Maarheeze,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,260,40,50,80,201,     ,110,10,153,0,0,10201,81,0,55,     ,5,0,0,0,0,0,home
3651339.0,2023-07-17,2023-07-17,17:26:28,17:30:04,9540,2650000,3.6,177.3,174.4,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,260,40,50,80,201,     ,110,10,153,0,0,10201,81,0,55,     ,5,0,0,0,0,0,home
3651348.0,2023-07-17,2023-07-17,17:28:29,17:30:04,3483,2200000,1.583,158.1,155.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,TrafficJams,17:00:00,370,,260,40,50,80,201,     ,110,10,153,0,0,10201,81,0,55,     ,5,0,0,0,0,0,home
3651686.0,2023-07-18,2023-07-18,08:42:27,09:45:00,290980,4652000,62.55,180.3,182.4,2.0,aflopend,Maarheeze,Leende,Maastricht,Eindhoven,Accidents,08:00:00,370,,200,40,40,60,186,     ,107,9,177,0,0,10208,81,5,60,     ,5,0,0,0,0,0,client
3651884.0,2023-07-18,2023-07-18,14:30:28,14:35:01,10155,2232000,4.55,164.3,166.4,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,250,30,30,70,242,     ,51,10,285,0,0,10176,81,0,29,     ,5,0,0,0,0,0,client
3651896.0,2023-07-18,2023-07-18,14:49:28,14:52:00,5873,2318000,2.533,164.3,166.5,2.0,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,250,30,30,70,242,     ,51,10,285,0,0,10176,81,0,29,     ,5,0,0,0,0,0,client
3651865.0,2023-07-18,2023-07-18,14:03:27,14:07:00,8610,2425000,3.55,164.5,166.7,2.0,aflopend,Leenderheide,De Hogt,Maastricht,Eindhoven,TrafficJams,14:00:00,370,,250,30,30,70,242,     ,51,10,285,0,0,10176,81,0,29,     ,5,0,0,0,0,0,client
