NLSituationNumber,DateFileStart,DateFileEnd,TimeFileStart,TimeFileEnd,FileSeverity,AvgLength,FileDuration,HectometerHead,HectometerTail,RouteLet,RouteNum,RouteOms,hectometreringsrichting,KopWegvakVan,KopWegvakNaar,TrajectoryFrom,TrajectoryTo,CauseGroundDetail,CauseProgress,CauseCodeProgress,CauseCode,Cause1,Cause2,Cause3,Cause4,datetime_x,hour,STN,Date,Hour,WindDirection,WindSpeedAvg,WindSpeed,WindGust,Temperature,MinTemp10cm,DewPoint,SunshineDuration,GlobalRadiation,PrecipitationDuration,PrecipitationAmount,AirPressure,Visibility,CloudCover,Humidity,Weather,WeatherCode,Fog,Rain,Snow,Thunder,IceFormation,datetime_y,TrafficSeverityNormalized,WeatherRelated,NonWeatherRelated,PrevWeatherRelated,NextNonWeatherRelated,TimeDifferenceMinutes,TimeDifferenceCategory
2493951,2019-02-07,2019-07-02,1900-01-01 15:15:00,1900-01-01 16:39:50,"488,983","5,764,047","84,833",163.7,166.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Ongeval met vrachtwagen(s) 39], [Opruimingswerkzaamheden 46]","[ACH], [OCL]",ACH,Ongeval met vrachtwagen(s),Ongeval vrachtwagen,Ongeval,Ongeval,2019-02-07 15:15:00,2019-02-07 15:00:00,375,2019-02-07,15,230,110,110,180,97,     ,28,8,68,0,0,10079,82,7,62,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.4890074503725186,False,True,True,False,84.83333333333333,>45
2494164,2019-02-07,2019-07-02,1900-01-01 16:39:00,1900-01-01 17:36:32,"205,200","3,566,628","57,533",168.9,170.9,A,2,A2,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 5], [Defecte vrachtwagen(s) 38], [Geen oorzaakcode opgegeven door VWM 15]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-07 16:39:00,2019-02-07 16:00:00,370,2019-02-07,16,230,90,90,170,88,     ,30,7,23,0,0,10087,80,7,66,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 16:00:00,0.20521026051302563,False,True,True,True,57.53333333333333,>45
2494164,2019-02-07,2019-07-02,1900-01-01 16:39:00,1900-01-01 17:36:32,"205,200","3,566,628","57,533",168.9,170.9,A,2,A2,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 5], [Defecte vrachtwagen(s) 38], [Geen oorzaakcode opgegeven door VWM 15]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-07 16:39:00,2019-02-07 16:00:00,350,2019-02-07,16,230,70,70,140,90,     ,36,8,24,0,0,10084,78,7,68,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 16:00:00,0.20521026051302563,False,True,False,True,57.53333333333333,>45
2494164,2019-02-07,2019-07-02,1900-01-01 16:39:00,1900-01-01 17:36:32,"205,200","3,566,628","57,533",168.9,170.9,A,2,A2,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 5], [Defecte vrachtwagen(s) 38], [Geen oorzaakcode opgegeven door VWM 15]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-07 16:39:00,2019-02-07 16:00:00,275,2019-02-07,16,230,100,100,170,86,     ,31,8,24,0,0,10070,80,8,68,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 16:00:00,0.20521026051302563,False,True,False,True,57.53333333333333,>45
2493944,2019-02-07,2019-07-02,1900-01-01 15:04:00,1900-01-01 15:17:41,"34,417","2,515,225","13,683",159.7,162.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,[Defecte vrachtwagen(s) 14],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-07 15:04:00,2019-02-07 15:00:00,375,2019-02-07,15,230,110,110,180,97,     ,28,8,68,0,0,10079,82,7,62,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.0344187209360468,False,True,False,True,13.683333333333334,10-15
2493944,2019-02-07,2019-07-02,1900-01-01 15:04:00,1900-01-01 15:17:41,"34,417","2,515,225","13,683",159.7,162.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,[Defecte vrachtwagen(s) 14],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-07 15:04:00,2019-02-07 15:00:00,370,2019-02-07,15,230,90,90,150,96,     ,29,7,53,0,0,10084,80,2,62,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.0344187209360468,False,True,False,True,13.683333333333334,10-15
2493944,2019-02-07,2019-07-02,1900-01-01 15:04:00,1900-01-01 15:17:41,"34,417","2,515,225","13,683",159.7,162.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,[Defecte vrachtwagen(s) 14],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-07 15:04:00,2019-02-07 15:00:00,350,2019-02-07,15,230,80,70,160,96,     ,30,3,48,0,0,10082,78,7,63,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.0344187209360468,False,True,False,True,13.683333333333334,10-15
2493944,2019-02-07,2019-07-02,1900-01-01 15:04:00,1900-01-01 15:17:41,"34,417","2,515,225","13,683",159.7,162.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Defective Vehicles,[Defecte vrachtwagen(s) 14],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-07 15:04:00,2019-02-07 15:00:00,275,2019-02-07,15,230,100,80,180,90,     ,33,5,50,0,0,10066,80,8,67,    2,7,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.0344187209360468,False,True,False,True,13.683333333333334,10-15
2494164,2019-02-07,2019-07-02,1900-01-01 16:39:00,1900-01-01 17:36:32,"205,200","3,566,628","57,533",168.9,170.9,A,2,A2,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 5], [Defecte vrachtwagen(s) 38], [Geen oorzaakcode opgegeven door VWM 15]","[000], [HBD], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-07 16:39:00,2019-02-07 16:00:00,375,2019-02-07,16,230,100,100,160,89,     ,29,8,26,0,0,10081,80,7,66,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 16:00:00,0.20521026051302563,False,True,False,False,57.53333333333333,>45
2493952,2019-02-07,2019-07-02,1900-01-01 15:15:00,1900-01-01 17:48:32,"611,883","3,985,345","153,533",163.9,160.9,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 18], [Afremmend verkeer als gevolg van kijkers naar  ongeval(len) 109], [Geen oorzaakcode opgegeven door VWM 27]","[000], [YDO], [000]",YDO,Afremmend verkeer als gevolg van kijkers naar  ongeval(len),Kijkfile,Ongeval,Ongeval,2019-02-07 15:15:00,2019-02-07 15:00:00,275,2019-02-07,15,230,100,80,180,90,     ,33,5,50,0,0,10066,80,8,67,    2,7,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.611913595679784,False,True,False,False,153.53333333333333,>45
2493951,2019-02-07,2019-07-02,1900-01-01 15:15:00,1900-01-01 16:39:50,"488,983","5,764,047","84,833",163.7,166.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Ongeval met vrachtwagen(s) 39], [Opruimingswerkzaamheden 46]","[ACH], [OCL]",ACH,Ongeval met vrachtwagen(s),Ongeval vrachtwagen,Ongeval,Ongeval,2019-02-07 15:15:00,2019-02-07 15:00:00,370,2019-02-07,15,230,90,90,150,96,     ,29,7,53,0,0,10084,80,2,62,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.4890074503725186,False,True,False,True,84.83333333333333,>45
2493951,2019-02-07,2019-07-02,1900-01-01 15:15:00,1900-01-01 16:39:50,"488,983","5,764,047","84,833",163.7,166.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Ongeval met vrachtwagen(s) 39], [Opruimingswerkzaamheden 46]","[ACH], [OCL]",ACH,Ongeval met vrachtwagen(s),Ongeval vrachtwagen,Ongeval,Ongeval,2019-02-07 15:15:00,2019-02-07 15:00:00,350,2019-02-07,15,230,80,70,160,96,     ,30,3,48,0,0,10082,78,7,63,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.4890074503725186,False,True,False,True,84.83333333333333,>45
2493951,2019-02-07,2019-07-02,1900-01-01 15:15:00,1900-01-01 16:39:50,"488,983","5,764,047","84,833",163.7,166.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Ongeval met vrachtwagen(s) 39], [Opruimingswerkzaamheden 46]","[ACH], [OCL]",ACH,Ongeval met vrachtwagen(s),Ongeval vrachtwagen,Ongeval,Ongeval,2019-02-07 15:15:00,2019-02-07 15:00:00,275,2019-02-07,15,230,100,80,180,90,     ,33,5,50,0,0,10066,80,8,67,    2,7,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.4890074503725186,False,True,False,True,84.83333333333333,>45
2493952,2019-02-07,2019-07-02,1900-01-01 15:15:00,1900-01-01 17:48:32,"611,883","3,985,345","153,533",163.9,160.9,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 18], [Afremmend verkeer als gevolg van kijkers naar  ongeval(len) 109], [Geen oorzaakcode opgegeven door VWM 27]","[000], [YDO], [000]",YDO,Afremmend verkeer als gevolg van kijkers naar  ongeval(len),Kijkfile,Ongeval,Ongeval,2019-02-07 15:15:00,2019-02-07 15:00:00,375,2019-02-07,15,230,110,110,180,97,     ,28,8,68,0,0,10079,82,7,62,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.611913595679784,False,True,False,True,153.53333333333333,>45
2493952,2019-02-07,2019-07-02,1900-01-01 15:15:00,1900-01-01 17:48:32,"611,883","3,985,345","153,533",163.9,160.9,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 18], [Afremmend verkeer als gevolg van kijkers naar  ongeval(len) 109], [Geen oorzaakcode opgegeven door VWM 27]","[000], [YDO], [000]",YDO,Afremmend verkeer als gevolg van kijkers naar  ongeval(len),Kijkfile,Ongeval,Ongeval,2019-02-07 15:15:00,2019-02-07 15:00:00,370,2019-02-07,15,230,90,90,150,96,     ,29,7,53,0,0,10084,80,2,62,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.611913595679784,False,True,False,True,153.53333333333333,>45
2493952,2019-02-07,2019-07-02,1900-01-01 15:15:00,1900-01-01 17:48:32,"611,883","3,985,345","153,533",163.9,160.9,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 18], [Afremmend verkeer als gevolg van kijkers naar  ongeval(len) 109], [Geen oorzaakcode opgegeven door VWM 27]","[000], [YDO], [000]",YDO,Afremmend verkeer als gevolg van kijkers naar  ongeval(len),Kijkfile,Ongeval,Ongeval,2019-02-07 15:15:00,2019-02-07 15:00:00,350,2019-02-07,15,230,80,70,160,96,     ,30,3,48,0,0,10082,78,7,63,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-07 15:00:00,0.611913595679784,False,True,False,True,153.53333333333333,>45
2496653,2019-02-12,2019-12-02,1900-01-01 17:47:00,1900-01-01 17:53:52,"20,600","3,000,000","6,867",125.0,128.0,A,2,A2,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,Defective Vehicles,[Defecte vrachtwagen(s) 7],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-12 17:47:00,2019-02-12 17:00:00,275,2019-02-12,17,220,40,40,60,52,     ,28,2,5,0,0,10336,70,8,85,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-12 17:00:00,0.020601030051502576,False,True,False,True,6.866666666666666,5-10
2496653,2019-02-12,2019-12-02,1900-01-01 17:47:00,1900-01-01 17:53:52,"20,600","3,000,000","6,867",125.0,128.0,A,2,A2,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,Defective Vehicles,[Defecte vrachtwagen(s) 7],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-12 17:47:00,2019-02-12 17:00:00,350,2019-02-12,17,200,20,20,30,50,     ,23,2,9,0,0,10342,69,8,82,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-12 17:00:00,0.020601030051502576,False,True,False,True,6.866666666666666,5-10
2496653,2019-02-12,2019-12-02,1900-01-01 17:47:00,1900-01-01 17:53:52,"20,600","3,000,000","6,867",125.0,128.0,A,2,A2,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,Defective Vehicles,[Defecte vrachtwagen(s) 7],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-12 17:47:00,2019-02-12 17:00:00,370,2019-02-12,17,220,30,30,50,41,     ,15,2,5,0,0,10345,70,8,83,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-12 17:00:00,0.020601030051502576,False,True,False,True,6.866666666666666,5-10
2496653,2019-02-12,2019-12-02,1900-01-01 17:47:00,1900-01-01 17:53:52,"20,600","3,000,000","6,867",125.0,128.0,A,2,A2,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,Defective Vehicles,[Defecte vrachtwagen(s) 7],[HBD],HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2019-02-12 17:47:00,2019-02-12 17:00:00,375,2019-02-12,17,230,40,40,50,40,     ,18,2,5,0,0,10343,66,8,85,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-12 17:00:00,0.020601030051502576,False,True,False,True,6.866666666666666,5-10
2497652,2019-02-14,2019-02-14,1900-01-01 15:41:00,1900-01-01 16:15:32,"84,150","2,436,776","34,533",163.7,165.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 10], [Ongeval(len) 12], [Eerder(e) ongeval(len) 13]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-14 15:41:00,2019-02-14 15:00:00,375,2019-02-14,15,130,20,10,40,127,     ,-10,10,93,0,0,10343,81,7,38,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-14 15:00:00,0.08415420771038552,False,True,False,True,34.53333333333333,25-45
2497652,2019-02-14,2019-02-14,1900-01-01 15:41:00,1900-01-01 16:15:32,"84,150","2,436,776","34,533",163.7,165.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 10], [Ongeval(len) 12], [Eerder(e) ongeval(len) 13]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-14 15:41:00,2019-02-14 15:00:00,370,2019-02-14,15,170,20,20,30,141,     ,-18,10,92,0,0,10341,82,8,33,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-14 15:00:00,0.08415420771038552,False,True,False,True,34.53333333333333,25-45
2497652,2019-02-14,2019-02-14,1900-01-01 15:41:00,1900-01-01 16:15:32,"84,150","2,436,776","34,533",163.7,165.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 10], [Ongeval(len) 12], [Eerder(e) ongeval(len) 13]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-14 15:41:00,2019-02-14 15:00:00,350,2019-02-14,15,140,20,30,40,134,     ,6,10,97,0,0,10339,74,8,41,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-14 15:00:00,0.08415420771038552,False,True,False,True,34.53333333333333,25-45
2497652,2019-02-14,2019-02-14,1900-01-01 15:41:00,1900-01-01 16:15:32,"84,150","2,436,776","34,533",163.7,165.7,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 10], [Ongeval(len) 12], [Eerder(e) ongeval(len) 13]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-14 15:41:00,2019-02-14 15:00:00,275,2019-02-14,15,160,20,20,30,122,     ,15,10,80,0,0,10345,81,8,48,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-14 15:00:00,0.08415420771038552,False,True,False,True,34.53333333333333,25-45
2498489,2019-02-15,2019-02-15,1900-01-01 15:20:00,1900-01-01 16:13:32,"170,417","3,183,375","53,533",163.6,165.6,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 14], [Ongeval(len) 28], [Eerder(e) ongeval(len) 12]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-15 15:20:00,2019-02-15 15:00:00,375,2019-02-15,15,120,30,30,40,152,     ,35,10,102,0,0,10288,81,0,45,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-15 15:00:00,0.1704255212760638,False,True,False,True,53.53333333333333,>45
2498489,2019-02-15,2019-02-15,1900-01-01 15:20:00,1900-01-01 16:13:32,"170,417","3,183,375","53,533",163.6,165.6,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 14], [Ongeval(len) 28], [Eerder(e) ongeval(len) 12]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-15 15:20:00,2019-02-15 15:00:00,370,2019-02-15,15,140,30,30,40,166,     ,1,10,103,0,0,10285,82,0,32,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-15 15:00:00,0.1704255212760638,False,True,False,True,53.53333333333333,>45
2498489,2019-02-15,2019-02-15,1900-01-01 15:20:00,1900-01-01 16:13:32,"170,417","3,183,375","53,533",163.6,165.6,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 14], [Ongeval(len) 28], [Eerder(e) ongeval(len) 12]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-15 15:20:00,2019-02-15 15:00:00,350,2019-02-15,15,140,30,40,50,165,     ,12,10,102,0,0,10282,82,0,35,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-15 15:00:00,0.1704255212760638,False,True,False,True,53.53333333333333,>45
2498489,2019-02-15,2019-02-15,1900-01-01 15:20:00,1900-01-01 16:13:32,"170,417","3,183,375","53,533",163.6,165.6,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 14], [Ongeval(len) 28], [Eerder(e) ongeval(len) 12]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-15 15:20:00,2019-02-15 15:00:00,275,2019-02-15,15,150,30,30,50,152,     ,27,10,93,0,0,10288,82,0,43,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-15 15:00:00,0.1704255212760638,False,True,False,True,53.53333333333333,>45
2499527,2019-02-18,2019-02-18,1900-01-01 16:30:00,1900-01-01 17:59:32,"574,367","6,415,115","89,533",127.2,129.2,A,2,A2,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 60], [Eerder(e) ongeval(len) 29]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-18 16:30:00,2019-02-18 16:00:00,375,2019-02-18,16,230,30,30,50,135,     ,31,10,50,0,0,10149,81,8,49,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-18 16:00:00,0.5743957197859892,False,True,False,True,89.53333333333333,>45
2499527,2019-02-18,2019-02-18,1900-01-01 16:30:00,1900-01-01 17:59:32,"574,367","6,415,115","89,533",127.2,129.2,A,2,A2,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 60], [Eerder(e) ongeval(len) 29]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-18 16:30:00,2019-02-18 16:00:00,350,2019-02-18,16,200,30,20,50,138,     ,37,10,54,0,0,10151,72,3,50,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-18 16:00:00,0.5743957197859892,False,True,False,True,89.53333333333333,>45
2499527,2019-02-18,2019-02-18,1900-01-01 16:30:00,1900-01-01 17:59:32,"574,367","6,415,115","89,533",127.2,129.2,A,2,A2,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 60], [Eerder(e) ongeval(len) 29]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-18 16:30:00,2019-02-18 16:00:00,370,2019-02-18,16,250,30,20,60,145,     ,31,10,49,0,0,10150,76,8,46,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-18 16:00:00,0.5743957197859892,False,True,False,True,89.53333333333333,>45
2499527,2019-02-18,2019-02-18,1900-01-01 16:30:00,1900-01-01 17:59:32,"574,367","6,415,115","89,533",127.2,129.2,A,2,A2,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 60], [Eerder(e) ongeval(len) 29]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-18 16:30:00,2019-02-18 16:00:00,275,2019-02-18,16,200,30,30,50,129,     ,49,10,46,0,0,10148,77,8,58,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-18 16:00:00,0.5743957197859892,False,True,False,True,89.53333333333333,>45
2502096,2019-02-22,2019-02-22,1900-01-01 14:23:00,1900-01-01 16:07:35,"232,117","2,219,442","104,583",158.2,156.2,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 26], [Ongeval(len) 8], [Eerder(e) ongeval(len) 70]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-22 14:23:00,2019-02-22 14:00:00,375,2019-02-22,14,120,20,10,40,113,     ,94,0,54,0,0,10371,59,8,88,   10,7,0.0,0.0,0.0,0.0,0.0,2019-02-22 14:00:00,0.2321286064303215,False,True,False,True,104.58333333333333,>45
2502096,2019-02-22,2019-02-22,1900-01-01 14:23:00,1900-01-01 16:07:35,"232,117","2,219,442","104,583",158.2,156.2,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 26], [Ongeval(len) 8], [Eerder(e) ongeval(len) 70]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-22 14:23:00,2019-02-22 14:00:00,370,2019-02-22,14,90,20,20,40,112,     ,89,0,51,0,0,10371,57,8,85,   10,7,0.0,0.0,0.0,0.0,0.0,2019-02-22 14:00:00,0.2321286064303215,False,True,False,True,104.58333333333333,>45
2502096,2019-02-22,2019-02-22,1900-01-01 14:23:00,1900-01-01 16:07:35,"232,117","2,219,442","104,583",158.2,156.2,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 26], [Ongeval(len) 8], [Eerder(e) ongeval(len) 70]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-22 14:23:00,2019-02-22 14:00:00,350,2019-02-22,14,50,30,30,40,121,     ,91,0,46,0,0,10374,57,8,82,   10,7,0.0,0.0,0.0,0.0,0.0,2019-02-22 14:00:00,0.2321286064303215,False,True,False,True,104.58333333333333,>45
2502096,2019-02-22,2019-02-22,1900-01-01 14:23:00,1900-01-01 16:07:35,"232,117","2,219,442","104,583",158.2,156.2,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 26], [Ongeval(len) 8], [Eerder(e) ongeval(len) 70]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-22 14:23:00,2019-02-22 14:00:00,275,2019-02-22,14,120,20,20,40,115,     ,90,1,51,0,0,10370,70,8,84,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-22 14:00:00,0.2321286064303215,False,True,False,True,104.58333333333333,>45
2503015,2019-02-25,2019-02-25,1900-01-01 16:24:00,1900-01-01 17:33:18,"253,817","3,662,578","69,300",160.4,157.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 22], [Ongeval(len) 12], [Geen oorzaakcode opgegeven door VWM 5], [Ongeval(len) 18], [Eerder(e) ongeval(len) 12]","[000], [ACI], [000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-25 16:24:00,2019-02-25 16:00:00,370,2019-02-25,16,40,30,40,50,174,     ,17,10,73,0,0,10364,82,4,34,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-25 16:00:00,0.25382969148457424,False,True,False,True,69.3,>45
2503015,2019-02-25,2019-02-25,1900-01-01 16:24:00,1900-01-01 17:33:18,"253,817","3,662,578","69,300",160.4,157.4,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,Accidents,"[Geen oorzaakcode opgegeven door VWM 22], [Ongeval(len) 12], [Geen oorzaakcode opgegeven door VWM 5], [Ongeval(len) 18], [Eerder(e) ongeval(len) 12]","[000], [ACI], [000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2019-02-25 16:24:00,2019-02-25 16:00:00,375,2019-02-25,16,60,30,40,40,161,     ,39,10,76,0,0,10369,81,8,44,     ,5,0.0,0.0,0.0,0.0,0.0,2019-02-25 16:00:00,0.25382969148457424,False,True,False,True,69.3,>45
